,pgid,year,quarter,lat,lon,iso3,wp_land_area,wp_pop_count,wp_pop_density,latbin,lonbin,count_cyclones,count_cyclones_multiply_pop_density,count_cyclones_multiply_pop_density_log,boxcoxb,boxcoxb_log,count_cyclones_multiply_pop_density_log_minmax,boxcoxb_log_minmax
28849,180630,2023,4,35.25,134.75,JPN,2523.881984,184740.5628738365,73.19698941748794,35.5,134.5,6.0,439.18193650492765,6.087188133504679,5.356929150781845,0.49936065991924444,0.5116075346050275,0.49936065991924444
28850,180629,2023,4,35.25,134.25,JPN,2523.881984,248014.45092511916,98.26705547144915,35.5,134.5,6.0,589.6023328286949,6.381142919232084,5.67570442940319,0.5266988905715496,0.5386612336904719,0.5266988905715496
28851,180627,2023,4,35.25,133.25,JPN,2320.055808,367045.4859874809,158.20545554199052,35.5,133.5,3.0,474.6163666259715,6.164611576810675,5.440825127778969,0.506555595423237,0.5187330880542637,0.506555595423237
28852,180628,2023,4,35.25,133.75,JPN,2514.586624,189268.41704997185,75.268203228131,35.5,133.5,3.0,225.804609684393,5.424088896534144,4.640393603173242,0.43791043029096693,0.45058016545913304,0.43791043029096693
28854,180632,2023,4,35.25,135.75,JPN,2396.03328,1063135.984927762,443.70668546296736,35.5,135.5,1.0,443.70668546296736,6.0974149310509755,5.368008203543032,0.5003108016651925,0.5125487429705952,0.5003108016651925
28855,180631,2023,4,35.25,135.25,JPN,2507.726592,327678.5272879702,130.66756493044764,35.5,135.5,1.0,130.66756493044764,4.880280298466305,4.055635605514338,0.38776146928960775,0.4005315359197327,0.38776146928960775
28860,181351,2023,4,35.75,135.25,JPN,698.854912,93197.93373082465,133.35805777498013,35.5,135.5,1.0,133.35805777498013,4.900508309258398,4.077337047963645,0.3896225892664539,0.40239319132946594,0.3896225892664539
28862,177734,2023,4,33.25,126.75,KOR,972.38688,264558.9705468974,272.071719588501,33.5,126.5,4.0,1088.286878354004,6.993278521072584,6.341585366152166,0.5838049708000608,0.59499823916123,0.5838049708000608
28864,179893,2023,4,34.75,126.25,KOR,1126.037504,357157.2164666785,317.1805692065817,34.5,126.5,2.0,634.3611384131634,6.45419355914217,5.755025362586207,0.5335014694173491,0.5453843425700781,0.5335014694173491
28865,179905,2023,4,34.75,132.25,JPN,2380.91648,148304.193629683,62.28870053840906,34.5,132.5,2.0,124.57740107681812,4.8329223101128225,4.0048436169580155,0.38340553835152713,0.39617301267597366,0.38340553835152713
28866,179904,2023,4,34.75,131.75,JPN,934.075904,63143.87899109674,67.60037243300597,34.5,131.5,5.0,338.0018621650299,5.826005600477545,5.074263998307191,0.47511924079433093,0.4875699818997528,0.47511924079433093
28867,179906,2023,4,34.75,132.75,JPN,2539.325952,189241.6359361857,74.52435784667067,34.5,132.5,2.0,149.04871569334134,5.010960012658419,4.195903767794112,0.3997908945015121,0.4125584524251976,0.3997908945015121
28868,180626,2023,4,35.25,132.75,JPN,2020.971392,231922.0092220248,114.75769035627438,35.5,132.5,2.0,229.51538071254876,5.440317587813764,4.657885635369407,0.43941055041579113,0.45207374934259653,0.43941055041579113
28870,179894,2023,4,34.75,126.75,KOR,2457.030656,122219.69811988686,49.74284623654564,34.5,126.5,2.0,99.48569247309128,4.610015353912664,3.7660728854257832,0.3629285134081923,0.3756580967436857,0.3629285134081923
28873,180617,2023,4,35.25,128.25,KOR,2478.807296,526322.6239027771,212.32897964762853,35.5,128.5,4.0,849.3159185905141,6.745607949362591,6.071844961445357,0.560671980588231,0.5722042400678603,0.560671980588231
28877,180618,2023,4,35.25,128.75,KOR,2132.620416,2316824.458483653,1086.374509547813,35.5,128.5,4.0,4345.498038191252,8.377125751165343,7.856173583117411,0.7136963544661183,0.7223585964709865,0.7136963544661183
28878,180619,2023,4,35.25,129.25,KOR,1178.642048,3157562.257782505,2678.9832105009928,35.5,129.5,2.0,5357.9664210019855,8.58652640356777,8.086374092631312,0.7334383954819292,0.7416304794728998,0.7334383954819292
28879,181339,2023,4,35.75,129.25,KOR,2409.14176,1231726.5268402733,511.2719173654079,35.5,129.5,2.0,1022.5438347308158,6.931026232450792,6.27374538041704,0.5779870002676628,0.5892689407605025,0.5779870002676628
28880,181338,2023,4,35.75,128.75,KOR,2508.204032,2524537.781070902,1006.5121293413589,35.5,128.5,4.0,4026.0485173654356,8.30078900879612,7.77231732595222,0.706504825342732,0.7153330559542379,0.706504825342732
28882,181337,2023,4,35.75,128.25,KOR,2508.204032,453858.0222810575,180.94940303527008,35.5,128.5,4.0,723.7976121410803,6.585892460216003,5.898128839545729,0.545774051774381,0.5575050584506464,0.545774051774381
28884,182055,2023,4,36.25,127.25,KOR,2491.618816,2055021.636804043,824.7736867323621,36.5,127.5,2.0,1649.5473734647242,7.408862253374356,6.795146228448709,0.6227024396437788,0.6332458805822617,0.6227024396437788
28885,182056,2023,4,36.25,127.75,KOR,2492.310016,125506.15162165392,50.35735956439454,36.5,127.5,2.0,100.71471912878908,4.62217202344523,3.7790817551944897,0.3640441566406311,0.37677691805697505,0.3640441566406311
28886,182057,2023,4,36.25,128.25,KOR,2492.310016,671588.0450076406,269.46408781259765,36.5,128.5,3.0,808.392263437793,6.696283674004427,6.018177278803647,0.5560694295592457,0.567664752473381,0.5560694295592457
28890,182058,2023,4,36.25,128.75,KOR,2492.310016,88208.2132368462,35.392151325706585,36.5,128.5,3.0,106.17645397711976,4.674476578775221,3.8350701778788014,0.3688457347925574,0.38159069136294116,0.3688457347925574
28893,182778,2023,4,36.75,128.75,KOR,2476.33792,243615.5379191688,98.37734016493549,36.5,128.5,3.0,295.13202049480645,5.69080537007401,4.928162171580588,0.46258951937098486,0.4751270262915665,0.46258951937098486
28906,182041,2023,4,36.25,120.25,CHN,2015.064448,4878319.187701187,2420.9246471213546,36.5,120.5,5.0,12104.623235606774,9.401425353846626,8.98453484408894,0.8104648383491091,0.816628513375749,0.8104648383491091
28907,182042,2023,4,36.25,120.75,CHN,921.551552,348746.5473077458,378.4341164103924,36.5,120.5,5.0,1892.170582051962,7.5460082591684765,6.945075691449729,0.6355604199075711,0.6458679127847429,0.6355604199075711
28921,182761,2023,4,36.75,120.25,CHN,2458.493184,1072203.7525890204,436.1223206014878,36.5,120.5,5.0,2180.611603007439,7.687819150094169,7.100231821444891,0.6488666401617622,0.6589192708725142,0.6488666401617622
28922,182762,2023,4,36.75,120.75,CHN,2381.458432,1438706.6052604315,604.1283718952737,36.5,120.5,5.0,3020.6418594763686,8.013555624716497,7.45709870074324,0.6794716139872745,0.6888979512460258,0.6794716139872745
28924,183484,2023,4,37.25,121.75,CHN,2184.372736,779161.3514281835,356.6979840880891,37.5,121.5,3.0,1070.0939522642673,6.976435790469766,6.3232282007966,0.5822306566851665,0.5934481430660828,0.5822306566851665
28925,183482,2023,4,37.25,120.75,CHN,2460.066048,804346.1162004962,326.9611874260118,37.5,120.5,1.0,326.9611874260118,5.79289527036422,5.038469860816757,0.472049528516309,0.48452272105897737,0.472049528516309
28926,183481,2023,4,37.25,120.25,CHN,2363.303168,838953.675373735,354.99198187243957,37.5,120.5,1.0,354.99198187243957,5.874908207768161,5.127146950395478,0.4796544931765638,0.49207066188990906,0.4796544931765638
28927,183483,2023,4,37.25,121.25,CHN,2439.539712,1041815.961661576,427.0543154255388,37.5,121.5,3.0,1281.1629462766164,7.156303732583578,6.519369746563375,0.5990517942647877,0.6100020262390471,0.5990517942647877
28928,184202,2023,4,37.75,120.75,CHN,1433.848448,801246.7026676304,558.8085015436934,37.5,120.5,1.0,558.8085015436934,6.327594763717899,5.617585492436282,0.5217145990953105,0.5337330074590925,0.5217145990953105
28948,180639,2023,4,35.25,139.25,JPN,1413.8784,2622690.145118193,1854.9616042781279,35.5,139.5,3.0,5564.884812834383,8.624411247088078,8.128048804932787,0.7370124270134633,0.7451171556770695,0.7370124270134633
28950,180637,2023,4,35.25,138.25,JPN,2523.607808,293007.7258888084,116.10668066565451,35.5,138.5,1.0,116.10668066565451,4.763085319921286,3.929982919335548,0.3769854701854932,0.38974566735142085,0.3769854701854932
28952,181358,2023,4,35.75,138.75,JPN,2508.204032,508650.3256103662,202.79463676835607,35.5,138.5,1.0,202.79463676835607,5.317112804291004,4.525148151135178,0.42802695763564796,0.4407347771565713,0.42802695763564796
28953,181359,2023,4,35.75,139.25,JPN,2508.204032,5449912.34156883,2172.8345350051773,35.5,139.5,3.0,6518.503605015532,8.782553517822272,8.302098279912666,0.7519389442531033,0.7596715484369793,0.7519389442531033
28954,181357,2023,4,35.75,138.25,JPN,2508.204032,250126.13797717105,99.72320225389504,35.5,138.5,1.0,99.72320225389504,4.612376182855536,3.7685990931453714,0.3631451614795623,0.3758753721850589,0.3631451614795623
28958,181350,2023,4,35.75,134.75,JPN,764.005696,79781.08986960833,104.42473176222018,35.5,134.5,6.0,626.5483905733211,6.4418207844841255,5.741587762251113,0.5323490581671322,0.5442456323374059,0.5323490581671322
28961,182074,2023,4,36.25,136.75,JPN,2492.310016,134583.1165723805,53.999348278661536,36.5,136.5,1.0,53.999348278661536,4.007321335683384,3.1231173025478896,0.3077885160410119,0.3201900336215816,0.3077885160410119
28962,182073,2023,4,36.25,136.25,JPN,1428.10816,563822.6680034822,394.8038977688372,36.5,136.5,1.0,394.8038977688372,5.980918880944223,5.241852941404869,0.48949170154785937,0.5018271992596056,0.48949170154785937
28964,182794,2023,4,36.75,136.75,JPN,1572.081792,898739.9730715448,571.6877949003972,36.5,136.5,1.0,571.6877949003972,6.350340707666515,5.642270341287149,0.5238315765925019,0.5358263971668922,0.5238315765925019
28973,183514,2023,4,37.25,136.75,JPN,950.161024,98692.07216074552,103.8687860982451,37.5,136.5,1.0,103.8687860982451,4.652709912478901,3.8117670720902166,0.36684725585241307,0.3795874280426426,0.36684725585241307
28974,183515,2023,4,37.25,137.25,JPN,669.389056,45057.95553287769,67.31205885277828,37.5,137.5,1.0,67.31205885277828,4.224086308134069,3.3539007353832453,0.32758054867563186,0.3401396810560808,0.32758054867563186
28977,182777,2023,4,36.75,128.25,KOR,2474.965504,120410.47075845384,48.65137334797126,36.5,128.5,3.0,145.95412004391378,4.990120429517924,4.173524136202491,0.39787161289030504,0.41064051184820055,0.39787161289030504
28978,182776,2023,4,36.75,127.75,KOR,2476.33792,369614.00659586425,149.25830744289706,36.5,127.5,2.0,298.5166148857941,5.702169891428467,4.940437180244993,0.46364222653064247,0.4761729434050192,0.46364222653064247
28979,182775,2023,4,36.75,127.25,KOR,2476.33792,2072540.8907766333,836.9378322877006,36.5,127.5,2.0,1673.8756645754013,7.423494211399738,6.811136221464713,0.6240737445928037,0.6345925114543192,0.6240737445928037
28980,183495,2023,4,37.25,127.25,KOR,2460.066048,5996364.130902508,2437.480951284812,37.5,127.5,3.0,7312.442853854436,8.897469420507655,8.428660602748463,0.7627929539760041,0.7702476655894502,0.7627929539760041
28981,183496,2023,4,37.25,127.75,KOR,2460.066048,601616.2389890888,244.55288079691783,37.5,127.5,3.0,733.6586423907535,6.599405959209411,5.912819766571414,0.5470339485683273,0.5587487535803393,0.5470339485683273
28984,184215,2023,4,37.75,127.25,KOR,2443.632128,6119311.876407657,2504.1870281088627,37.5,127.5,3.0,7512.561084326588,8.924464811375714,8.45840244351407,0.7653436200953807,0.7727321469338557,0.7653436200953807
28986,184216,2023,4,37.75,127.75,KOR,2443.632128,367310.4559036229,150.31331913459883,37.5,127.5,3.0,450.9399574037965,6.113549333406315,5.3854888475034155,0.5018099451326741,0.514033649110717,0.5018099451326741
29016,179917,2023,4,34.75,138.25,JPN,1234.831616,925088.1101078804,749.1613416123291,34.5,138.5,7.0,5244.129391286304,8.565055189980125,8.062758586689267,0.7314131250431215,0.7396544077108359,0.7314131250431215
29017,179918,2023,4,34.75,138.75,JPN,881.033216,101175.833758187,114.83770636655201,34.5,138.5,7.0,803.8639445658641,6.690673250172604,6.012073917798531,0.5555460041178697,0.5671484053157311,0.5555460041178697
29018,179916,2023,4,34.75,137.75,JPN,1670.993408,1102522.7994356432,659.8008072068009,34.5,137.5,3.0,1979.4024216204025,7.591055346280099,6.9943480917384875,0.6397860306566621,0.6500137556101213,0.6397860306566621
29019,180638,2023,4,35.25,138.75,JPN,2156.218368,1096026.358436562,508.30953613162154,35.5,138.5,1.0,508.30953613162154,6.233055957712168,5.515030298748313,0.5129194454944446,0.525032266618125,0.5129194454944446
29020,180641,2023,4,35.25,140.25,JPN,1590.519552,456717.6235564912,287.1499586296763,35.5,140.5,2.0,574.2999172593526,6.354891500047497,5.647209521990321,0.5242551617019894,0.53624522269263,0.5242551617019894
29021,180640,2023,4,35.25,139.75,JPN,1192.723712,3445753.118624001,2888.978464967418,35.5,139.5,3.0,8666.935394902253,9.067385909340778,8.61593014173514,0.7788532265075196,0.7858856813039128,0.7788532265075196
29022,181361,2023,4,35.75,140.25,JPN,2362.793472,3417651.121476686,1446.4451345312868,35.5,140.5,2.0,2892.8902690625737,7.970356989769938,7.409734058057525,0.6754096129058036,0.6849222280141206,0.6754096129058036
29023,181362,2023,4,35.75,140.75,JPN,895.188288,436366.5287035807,487.45781703477866,35.5,140.5,2.0,974.9156340695573,6.883376142174394,6.221836491179369,0.5735352837072638,0.584883534343179,0.5735352837072638
29024,181360,2023,4,35.75,139.75,JPN,2206.654976,19568303.88560377,8867.858409417138,35.5,139.5,3.0,26603.575228251415,10.188838481041387,9.855690710752619,0.88517533697987,0.8890969297219634,0.88517533697987
29025,182081,2023,4,36.25,140.25,JPN,2402.767616,1139202.996880061,474.1211714749784,36.5,140.5,1.0,474.1211714749784,6.163569869344779,5.439696023340547,0.5064587632043096,0.5186372160301098,0.5064587632043096
29027,182801,2023,4,36.75,140.25,JPN,2476.33792,330149.4566231425,133.32164966530195,36.5,140.5,1.0,133.32164966530195,4.900237294299748,4.0770462656997974,0.38959765172225963,0.40236824886383865,0.38959765172225963
29028,182802,2023,4,36.75,140.75,JPN,1310.772352,445701.7947658345,340.0299022830126,36.5,140.5,1.0,340.0299022830126,5.831970163418484,5.080712987211962,0.47567230735242566,0.488118921732731,0.47567230735242566
30015,153245,2023,4,16.25,122.25,PHL,834.250112,48317.09141684689,57.91679344341148,16.5,122.5,14.0,810.8351082077606,6.6992972508307815,6.021455724881449,0.5563505897403103,0.5679421026122105,0.5563505897403103
30016,153965,2023,4,16.75,122.25,PHL,2345.55648,92723.67905716562,39.53163347282331,16.5,122.5,14.0,553.4428686195263,6.317963769236115,5.607134718397146,0.5208183386562555,0.5328466329577928,0.5208183386562555
30017,154685,2023,4,17.25,122.25,PHL,2226.853632,34432.93869220487,15.462596282666176,17.5,122.5,6.0,92.77557769599706,4.540904456396825,3.692146201357604,0.3565885464284547,0.3692975762973462,0.3565885464284547
30018,155405,2023,4,17.75,122.25,PHL,999.88096,11905.66650635132,11.907083925621826,17.5,122.5,6.0,71.44250355373096,4.282793192795308,3.4164957589095177,0.33294871021641553,0.34554268338495553,0.33294871021641553
30020,155403,2023,4,17.75,121.25,PHL,2943.618048,208764.2681643791,70.92097709695082,17.5,121.5,3.0,212.76293129085246,5.36486760325413,4.576581875169943,0.43243792393469915,0.44512982028484455,0.43243792393469915
30021,155404,2023,4,17.75,121.75,PHL,2943.618048,687547.5452613642,233.57226856538293,17.5,121.5,3.0,700.7168056961488,6.553529911944582,5.862951982592089,0.5427572775967195,0.5545266186187972,0.5427572775967195
30023,156124,2023,4,18.25,121.75,PHL,1867.970944,389018.0518313583,208.25701442567959,18.5,121.5,9.0,1874.3131298311164,7.536530927037728,6.934711063614819,0.6346715473839504,0.6449956803733412,0.6346715473839504
30024,156123,2023,4,18.25,121.25,PHL,2866.315008,190547.45637721173,66.47819791104124,18.5,121.5,9.0,598.3037811993711,6.395768616804108,5.691582316405007,0.5280605812867274,0.5400072883908542,0.5280605812867274
30025,156122,2023,4,18.25,120.75,PHL,2638.664704,521083.73376312864,197.4800864138624,18.5,120.5,4.0,789.9203456554496,6.673197261882131,5.993063926266785,0.5539157035015831,0.5655400282748155,0.5539157035015831
30026,156125,2023,4,18.25,122.25,PHL,1278.670464,74610.47824929436,58.350044323299834,18.5,122.5,6.0,350.100265939799,5.861071840621547,5.112182410454889,0.47837113128516884,0.490797252061612,0.47837113128516884
30027,161882,2023,4,22.25,120.75,TWN,1585.04,121898.2240462296,76.90545604289457,22.5,120.5,10.0,769.0545604289457,6.646461370037371,5.9639854867095545,0.5514219308004418,0.563079429543758,0.5514219308004418
30028,162601,2023,4,22.75,120.25,TWN,1509.362688,3478236.4841729165,2304.440484600688,22.5,120.5,10.0,23044.404846006877,10.04522167262915,9.696570506489786,0.8715291569360706,0.8758793666576913,0.8715291569360706
30029,162603,2023,4,22.75,121.25,TWN,841.161984,145204.149337093,172.62329028066608,22.5,121.5,5.0,863.1164514033304,6.761707541438634,6.089366024164623,0.5621745903764317,0.5736859424948029,0.5621745903764317
30030,162602,2023,4,22.75,120.75,TWN,2831.212288,360162.9014349438,127.21154925806248,22.5,120.5,10.0,1272.1154925806247,7.149222319171645,6.5116434736303175,0.5983891875769665,0.6093502987052632,0.5983891875769665
30044,165477,2023,4,24.75,118.25,CHN,2395.702272,4571210.77636444,1908.0880081765185,24.5,118.5,4.0,7632.352032706074,8.940282350570707,8.475831075774687,0.7668383030292507,0.774187891036115,0.7668383030292507
30046,165478,2023,4,24.75,118.75,CHN,1348.941056,4120749.9223887264,3054.803546871011,24.5,118.5,4.0,12219.214187484044,9.410846760189331,8.994939658273656,0.8113571572620009,0.8174955987389845,0.8113571572620009
30048,166197,2023,4,25.25,118.25,CHN,2795.376128,1727582.2016040357,618.0142215209029,25.5,118.5,6.0,3708.085329125417,8.21854058319029,7.682005290015911,0.6987596473609761,0.7077634423108148,0.6987596473609761
30049,166198,2023,4,25.25,118.75,CHN,2562.169856,2146921.343979727,837.9309197445054,25.5,118.5,6.0,5027.585518467033,8.522894014494826,8.016394484463715,0.727436930508492,0.7357741655441864,0.727436930508492
30050,166199,2023,4,25.25,119.25,CHN,1041.874624,1657425.115273194,1590.810522776677,25.5,119.5,6.0,9544.863136660062,9.163863160218149,8.722329717827002,0.7879780751001924,0.7947648240855776,0.7879780751001924
30051,166204,2023,4,25.25,121.75,TWN,923.784768,3186644.4177254317,3449.552891659534,25.5,121.5,6.0,20697.317349957204,9.937807688507776,9.57762698683739,0.8613285372741029,0.8659936776161012,0.8613285372741029
30052,166917,2023,4,25.75,118.25,CHN,2783.741952,159616.2706665324,57.33874526403387,25.5,118.5,6.0,344.0324715842032,5.843638533136223,5.093329875523053,0.4767543341778894,0.48919280308621965,0.4767543341778894
30054,166919,2023,4,25.75,119.25,CHN,2755.458816,1660756.5161979466,602.7150565831381,25.5,119.5,6.0,3616.290339498829,8.193480499534779,7.654496261705152,0.6964004676773041,0.705457074137238,0.6964004676773041
30055,166918,2023,4,25.75,118.75,CHN,2783.741952,306094.70982074726,109.95800440512501,25.5,118.5,6.0,659.7480264307501,6.49337256661766,5.797583711472312,0.5371512817963435,0.5489901252624245,0.5371512817963435
30114,152442,2023,4,15.75,80.75,IND,1164.740608,260505.145507506,223.65936562890576,15.5,80.5,9.0,2012.9342906601519,7.6078454464603364,7.012716382500802,0.6413612988886295,0.6515590079412463,0.6413612988886295
30115,152441,2023,4,15.75,80.25,IND,2201.925888,1132986.5616172547,514.5434584296303,15.5,80.5,9.0,4630.891125866672,8.440720514198237,7.926058581649408,0.7196897056985805,0.7282114475420949,0.7196897056985805
30118,153163,2023,4,16.25,81.25,IND,1847.640704,813294.7776041408,440.18015831942876,16.5,81.5,1.0,440.18015831942876,6.089453314290623,5.359383030487554,0.4995711051259048,0.5118160072080689,0.4995711051259048
30144,153883,2023,4,16.75,81.25,IND,2958.797312,1347134.43199591,455.29797750333694,16.5,81.5,1.0,455.29797750333694,6.123146055539876,5.395887282069623,0.5027017169282265,0.5149168694065375,0.5027017169282265
30223,158947,2023,4,20.25,93.25,MMR,2701.991168,328809.4011566066,121.69151589047927,20.5,93.5,1.0,121.69151589047927,4.8096732041793615,3.9799167366578443,0.3812678041895944,0.39403331519027684,0.3812678041895944
30225,158946,2023,4,20.25,92.75,MMR,1156.605184,271197.9845723084,234.47758001083665,20.5,92.5,5.0,1172.3879000541833,7.067650484570672,6.422667932704258,0.5907586276704075,0.6018429541261251,0.5907586276704075
30226,158948,2023,4,20.25,93.75,MMR,2899.659776,46531.48730779713,16.047223089043232,20.5,93.5,1.0,16.047223089043232,2.835987321787166,1.886444167866281,0.20173118454513322,0.21238801957347442,0.20173118454513322
30386,159666,2023,4,20.75,92.75,MMR,2833.013248,193239.96121498503,68.21004502940644,20.5,92.5,5.0,341.0502251470322,5.834957583435214,5.083943147382475,0.475949326524575,0.48839386456781514,0.475949326524575
30399,159668,2023,4,20.75,93.75,MMR,2890.230016,25839.69986011409,8.94036104983628,20.5,93.5,1.0,8.94036104983628,2.296603342929976,1.324109454972554,0.15350524885973932,0.1627466033964841,0.15350524885973932
30400,159667,2023,4,20.75,93.25,MMR,2884.730112,246092.71724218497,85.30874906407361,20.5,93.5,1.0,85.30874906407361,4.457930972604041,3.603456840640575,0.34898252939296276,0.3616612329833694,0.34898252939296276
30401,160387,2023,4,21.25,93.25,MMR,2880.581888,27821.242657677514,9.658202314461512,21.5,93.5,3.0,28.974606943384536,3.400350588013077,2.4799316307424006,0.25262878620210294,0.26432836795587167,0.25262878620210294
30402,160388,2023,4,21.25,93.75,MMR,2880.581888,33751.01467103928,11.716735015116251,21.5,93.5,3.0,35.150205045348756,3.5876826206591925,2.6779370932688775,0.2696097736499883,0.28156919779210515,0.2696097736499883
30405,161108,2023,4,21.75,93.75,MMR,2870.682112,30679.8459254957,10.687301738234297,21.5,93.5,3.0,32.06190521470289,3.4983817197312685,2.5834895466016032,0.2615099334537811,0.27335051988970316,0.2615099334537811
30406,161107,2023,4,21.75,93.25,MMR,2870.682112,26501.330660340827,9.231719022304908,21.5,93.5,3.0,27.695157066914724,3.356728365213745,2.43389235911992,0.24868044920394272,0.26031366043501597,0.24868044920394272
30411,161822,2023,4,22.25,90.75,BGD,1828.424576,1520372.956663183,831.5207401058161,22.5,90.5,3.0,2494.5622203174485,7.822269321605233,7.247451712844003,0.6614922470315379,0.6712931959067533,0.6614922470315379
30428,161830,2023,4,22.25,94.75,MMR,2860.583936,239221.9178090153,83.62695280444143,22.5,94.5,2.0,167.25390560888286,5.125474181383993,4.318953696807087,0.4103436806386779,0.4230975965798173,0.4103436806386779
30429,161829,2023,4,22.25,94.25,MMR,2860.583936,96148.10673976748,33.611356593931276,22.5,94.5,2.0,67.22271318786255,4.222777547349788,3.3525057328716104,0.32746091298559793,0.3400192311700715,0.32746091298559793
30432,162550,2023,4,22.75,94.75,MMR,2850.252032,138630.88659967712,48.63811517131027,22.5,94.5,2.0,97.27623034262054,4.587782190615164,3.7422850784260255,0.360888466396754,0.3736119000536754,0.360888466396754
30433,162549,2023,4,22.75,94.25,MMR,2850.252032,156289.2219730193,54.833474450100596,22.5,94.5,2.0,109.66694890020119,4.7065252305481495,3.86938978518582,0.3717889910717568,0.38454024218931565,0.3717889910717568
30439,162542,2023,4,22.75,90.75,BGD,1985.556864,2690424.107454793,1354.9972585699732,22.5,90.5,3.0,4064.9917757099192,8.310412971488244,7.7828874172659654,0.7074113184547475,0.7162187832950532,0.7074113184547475
30442,163262,2023,4,23.25,90.75,BGD,2685.420032,4380861.332277846,1631.3505075834057,23.5,90.5,1.0,1631.3505075834057,7.397776284267447,6.783032269225857,0.6216635441159348,0.6322255996178042,0.6216635441159348
30455,163270,2023,4,23.25,94.75,MMR,2839.704064,48379.23409133115,17.03671685534171,23.5,94.5,1.0,17.03671685534171,2.8924095055741454,1.9455585529914965,0.20680084585140407,0.21758075279650857,0.20680084585140407
30457,163269,2023,4,23.25,94.25,MMR,2839.704064,327837.2681875765,115.44768778679908,23.5,94.5,1.0,115.44768778679908,4.757442140287785,3.9239359122937514,0.3764668776711059,0.3892263055614365,0.3764668776711059
30458,163990,2023,4,23.75,94.75,MMR,2829.024,36351.584192890106,12.849514246924066,23.5,94.5,1.0,12.849514246924066,2.6282501595940406,1.6692515227733133,0.183104700542938,0.19326923346176045,0.183104700542938
30461,163989,2023,4,23.75,94.25,MMR,2829.024,117492.32633591656,41.531046161473554,23.5,94.5,1.0,41.531046161473554,3.7502343071636592,2.850122831780377,0.28437645648318355,0.2965294046880099,0.28437645648318355
30465,163982,2023,4,23.75,90.75,BGD,2823.532544,7500406.942802055,2656.3911787524466,23.5,90.5,1.0,2656.3911787524466,7.885100160648592,7.3162886160045,0.6673957133986002,0.6770757403499702,0.6673957133986002
30471,164703,2023,4,24.25,91.25,BGD,2817.947904,3159921.336879584,1121.3554843913764,24.5,91.5,1.0,1121.3554843913764,7.023184866910653,6.374185601099861,0.5866007733672294,0.5977506259918993,0.5866007733672294
30472,164704,2023,4,24.25,91.75,BGD,2809.345536,2034409.4873052863,724.1578016073871,24.5,91.5,1.0,724.1578016073871,6.586389288560241,5.898668932801946,0.545820370278363,0.5575507833211868,0.545820370278363
30473,161098,2023,4,21.75,88.75,IND,1643.916416,215567.54767445897,131.13047937010137,21.5,88.5,7.0,917.9133555907096,6.823191836725637,6.1562958808855575,0.5679145080653942,0.5793445597513958,0.5679145080653942
30474,161097,2023,4,21.75,88.25,IND,1613.025536,1549430.48248574,960.5740565819164,21.5,88.5,7.0,6724.018396073415,8.813589939941899,8.336272970195543,0.7548697724197821,0.7625279401865998,0.7548697724197821
30486,161096,2023,4,21.75,87.75,IND,1725.438336,2003023.3967603263,1160.8779954453998,21.5,87.5,4.0,4643.511981781599,8.443441582602825,7.929049315861488,0.7199461916533985,0.7284618770958321,0.7199461916533985
30488,161095,2023,4,21.75,87.25,IND,2655.617536,1976395.838787742,744.2321087262702,21.5,87.5,4.0,2976.928434905081,7.998983181694313,7.4411196472650545,0.6781012472151666,0.6875567977503058,0.6781012472151666
30490,161813,2023,4,22.25,86.25,IND,2860.583936,760776.1682854531,265.95135304760834,22.5,86.5,3.0,797.854059142825,6.683178274693475,6.003920780393588,0.554846789448902,0.5664586162015195,0.554846789448902
30492,161815,2023,4,22.25,87.25,IND,2860.583936,2393547.349652408,836.7338288976563,22.5,87.5,2.0,1673.4676577953126,7.4232505775032775,6.810869963753691,0.6240509102790881,0.6345700889647327,0.6240509102790881
30493,161814,2023,4,22.25,86.75,IND,2860.583936,1114651.7344154052,389.65881070213953,22.5,86.5,3.0,1168.9764321064185,7.064738884090131,6.419492904191889,0.5904863366001143,0.6015749892312429,0.5904863366001143
30494,161816,2023,4,22.25,87.75,IND,2805.732352,4464371.898764137,1591.1610013627335,22.5,87.5,2.0,3182.322002725467,8.065680585447076,7.514265563606513,0.6843742554009498,0.693695195825515,0.6843742554009498
30505,161099,2023,4,21.75,89.25,BGD,1265.648512,105522.09400969328,83.37393281721275,21.5,89.5,1.0,83.37393281721275,4.435258501020413,3.5792351685446886,0.34690527402546484,0.35957460519730033,0.34690527402546484
30506,161819,2023,4,22.25,89.25,BGD,2555.423744,851662.0331896329,333.2762463326446,22.5,89.5,4.0,1333.1049853305783,7.196015923027024,6.56270454095682,0.6027681947633516,0.6136568796465951,0.6027681947633516
30507,161820,2023,4,22.25,89.75,BGD,2532.596992,852499.8112356818,336.61092306773213,22.5,89.5,4.0,1346.4436922709285,7.205964515098132,6.573562319842823,0.6036993600182015,0.6145724837778549,0.6036993600182015
30508,161821,2023,4,22.25,90.25,BGD,2595.44448,2056757.4912431869,792.4490418085101,22.5,90.5,3.0,2377.34712542553,7.7741610402836985,7.194761255135476,0.6569735030052097,0.6668656205462431,0.6569735030052097
30511,162540,2023,4,22.75,89.75,BGD,2817.052672,3045187.789718507,1080.9836180863952,22.5,89.5,4.0,4323.934472345581,8.372152268348447,7.85070915549668,0.7132277240775748,0.7219008692487474,0.7132277240775748
