,index,pgid,year,quarter,lat,lon,iso3,wp_land_area,wp_pop_count,wp_pop_density,latbin,lonbin,ID,Severity,num_days,YEAR,num_days_multiply_pop_density,num_days_multiply_pop_density_log,boxcoxb,boxcoxb_log,num_days_multiply_pop_density_log_minmax,boxcoxb_log_minmax
39423,39423,190298,2023,4,42.25,-71.25,USA,2270.252032,2433619.749124195,1071.9601677793785,42.5,-71.5,4651.0,1.5,2.0,2018.0,2143.920335558757,7.670857691072778,7.082672862994645,0.6486151481072282,0.6587290405778519,0.6486151481072282
39425,39425,188853,2023,4,41.25,-73.75,USA,2238.489088,952978.1806633417,425.7238446110941,41.5,-73.5,4679.0,1.5,4.0,2018.0,1702.8953784443763,7.44067230787781,6.830862513189611,0.627013922231869,0.6375384657229336,0.627013922231869
39430,39430,189573,2023,4,41.75,-73.75,USA,2291.582976,345724.8798808128,150.86727537323648,41.5,-73.5,4679.0,1.5,4.0,2018.0,603.4691014929459,6.4043505545928845,5.701623099557019,0.5301435765128704,0.5421359975820101,0.5301435765128704
39432,39432,189574,2023,4,41.75,-73.25,USA,2305.668096,308887.8328199589,133.96890617337098,41.5,-73.5,4679.0,1.5,4.0,2018.0,535.8756246934839,6.28576645631127,5.572900373620331,0.5191012635960136,0.5312192956769587,0.5191012635960136
39447,39447,190297,2023,4,42.25,-71.75,USA,2285.076992,698053.5959382197,305.4836219445072,42.5,-71.5,4651.0,1.5,2.0,2018.0,610.9672438890144,6.4166787580227505,5.715011439707947,0.5312920779939265,0.5432709163765105,0.5312920779939265
39449,39449,191017,2023,4,42.75,-71.75,USA,2269.338112,319293.8430792979,140.6991057837123,42.5,-71.5,4651.0,1.5,2.0,2018.0,281.3982115674246,5.643318172622492,4.877450630586223,0.4594430049268544,0.4720763203196149,0.4594430049268544
39451,39451,191018,2023,4,42.75,-71.25,USA,2269.338112,1076883.1677441208,474.5362368215146,42.5,-71.5,4651.0,1.5,2.0,2018.0,949.0724736430292,6.856538269730096,6.193427715402843,0.5723324007675336,0.5837638259570784,0.5723324007675336
39571,39571,196055,2023,4,46.25,-72.75,CAN,1850.005504,197846.5539412845,106.94376503935229,46.5,-72.5,4744.0,1.5,4.0,2019.0,427.77506015740914,6.06093244611878,5.329141182591671,0.49819069598558086,0.5105213614433156,0.49819069598558086
39591,39591,196056,2023,4,46.25,-72.25,CAN,2077.233408,43921.86207387232,21.14440385212229,46.5,-72.5,4744.0,1.5,4.0,2019.0,84.57761540848917,4.449423746712748,3.5947189082551456,0.34940551960103067,0.3621679114973166,0.34940551960103067
39615,39615,196776,2023,4,46.75,-72.25,CAN,2079.082112,24434.39297122826,11.752490596787098,46.5,-72.5,4744.0,1.5,4.0,2019.0,47.00996238714839,3.8714085391046833,2.9789542058633547,0.29658293930305274,0.3089565635216494,0.29658293930305274
39617,39617,196775,2023,4,46.75,-72.75,CAN,2117.453952,62307.32703849553,29.425587734573572,46.5,-72.5,4744.0,1.5,4.0,2019.0,117.70235093829429,4.7766191071338495,3.944893774474495,0.37944481856922024,0.39228910199581407,0.37944481856922024
39807,39807,184487,2023,4,38.25,-96.75,USA,2427.023872,4494.94528322804,1.8520399964273775,38.5,-96.5,4672.0,1.5,6.0,2018.0,11.112239978564265,2.4942165097884645,1.5296014137649068,0.17225208054589208,0.1821740094699728,0.17225208054589208
40386,40386,195976,2023,4,46.25,-112.25,USA,2136.406272,4126.415605994401,1.9314751412574023,46.5,-112.5,4610.0,1.0,7.0,2018.0,13.520325988801815,2.6755494601640386,1.7187424592814864,0.1884773010329315,0.1988672912294931,0.1884773010329315
40608,40608,195975,2023,4,46.25,-112.75,USA,2137.001984,25504.11350210374,11.934529632193238,46.5,-112.5,4610.0,1.0,7.0,2018.0,83.54170742535267,4.437244991591338,3.5817063736543604,0.34828925611408457,0.36104675072482145,0.34828925611408457
40610,40610,196695,2023,4,46.75,-112.75,USA,2117.453952,2147.4750317794133,1.0141779138814602,46.5,-112.5,4610.0,1.0,7.0,2018.0,7.099245397170221,2.0917708964954698,1.112073241775859,0.13643496516741654,0.14512537599399167,0.13643496516741654
40611,40611,196696,2023,4,46.75,-112.25,USA,2117.453952,47332.771394951706,22.353624904213127,46.5,-112.5,4610.0,1.0,7.0,2018.0,156.4753743294919,5.059269092577667,4.248256625240571,0.40546840920663674,0.4183095016891151,0.40546840920663674
40799,40799,185219,2023,4,38.75,-90.75,USA,2408.23552,635354.6277216611,263.8257854952912,38.5,-90.5,4747.0,1.5,41.0,2019.0,10816.857205306938,9.288953492612968,8.861762384139443,0.8012320466123463,0.8076888908039791,0.8012320466123463
40812,40812,185932,2023,4,39.25,-94.25,USA,2393.220096,370194.7692139576,154.6847988752463,39.5,-94.5,4514.0,1.5,4.0,2017.0,618.7391955009851,6.429298737122324,5.728717829151162,0.5324678629230517,0.5444326956696401,0.5324678629230517
40813,40813,185931,2023,4,39.25,-94.75,USA,2392.557056,769455.4741500627,321.6038138862518,39.5,-94.5,4514.0,1.5,4.0,2017.0,1286.4152555450073,7.160391809435682,6.5247185805370425,0.6007517600740424,0.6117361980021329,0.6007517600740424
40817,40817,186651,2023,4,39.75,-94.75,USA,2376.048128,116281.01637926084,48.938830408767224,39.5,-94.5,4514.0,1.5,4.0,2017.0,195.7553216350689,5.281960934632207,4.487800437166887,0.42601736596108,0.4388102306369621,0.42601736596108
40828,40828,186652,2023,4,39.75,-94.25,USA,2376.048128,32826.464437607705,13.81557218928846,39.5,-94.5,4514.0,1.5,4.0,2017.0,55.26228875715384,4.03002448401798,3.1475468732258802,0.3110454436895757,0.3235585465286324,0.3110454436895757
40829,40829,187371,2023,4,40.25,-94.75,USA,2358.768128,26922.051295913443,11.413606524665337,40.5,-94.5,4730.0,2.0,20.0,2019.0,228.27213049330675,5.434909640799385,4.652584529933506,0.4401531566911825,0.4528904948223438,0.4401531566911825
40831,40831,187372,2023,4,40.25,-94.25,USA,2358.768128,11307.459158974678,4.793798519128828,40.5,-94.5,4730.0,2.0,20.0,2019.0,95.87597038257655,4.573431504475746,3.7273057876384876,0.3607793139342901,0.3735839086253428,0.3607793139342901
40833,40833,188092,2023,4,40.75,-94.25,USA,2341.223936,6907.226858786517,2.9502632159944384,40.5,-94.5,4730.0,2.0,20.0,2019.0,59.00526431988877,4.094432297038102,3.2160906733284054,0.3169253851197691,0.32948784822494576,0.3169253851197691
40834,40834,188091,2023,4,40.75,-94.75,USA,2341.223936,10484.405522109222,4.47817287398057,40.5,-94.5,4730.0,2.0,20.0,2019.0,89.5634574796114,4.506050792608712,3.65524345066659,0.35459753935972854,0.3673809256262587,0.35459753935972854
40860,40860,188814,2023,4,41.25,-93.25,USA,2315.819776,33720.38501955903,14.560884818853465,41.5,-93.5,4637.0,1.5,12.0,2018.0,174.73061782624157,5.168952241970458,4.366182673708642,0.4155845430808784,0.42840679351221256,0.4155845430808784
40862,40862,188813,2023,4,41.25,-93.75,USA,2323.547904,52462.41775199582,22.578582374687212,41.5,-93.5,4637.0,1.5,12.0,2018.0,270.9429884962465,5.605592443209873,4.836718040758977,0.4559488122773944,0.4686033374482509,0.4559488122773944
40864,40864,189533,2023,4,41.75,-93.75,USA,2297.980416,549518.220866142,239.13094169125503,41.5,-93.5,4637.0,1.5,12.0,2018.0,2869.5713002950606,7.962266348280244,7.401938577862812,0.6760029454176443,0.6855557525011525,0.6760029454176443
40867,40867,189534,2023,4,41.75,-93.25,USA,2305.668096,72630.0869336447,31.50066874744348,41.5,-93.5,4637.0,1.5,12.0,2018.0,378.00802496932175,5.937557378919794,5.195550724922151,0.4867308109842448,0.49916360900733114,0.4867308109842448
40900,40900,188827,2023,4,41.25,-86.75,USA,2322.902272,42831.31537768198,18.438707428188344,41.5,-86.5,4575.0,1.5,2.0,2018.0,36.87741485637669,3.634355020381244,2.727565486217411,0.27501788242674163,0.28713371680824185,0.27501788242674163
40902,40902,188828,2023,4,41.25,-86.25,USA,2320.317952,83668.08253385974,36.058886870112765,41.5,-86.5,4575.0,1.5,2.0,2018.0,72.11777374022553,4.29207148002245,3.4267173151507944,0.3349937197569136,0.3476822611071372,0.3349937197569136
40907,40907,189547,2023,4,41.75,-86.75,USA,1472.86208,129971.38697428846,88.24409884616519,41.5,-86.5,4575.0,1.5,2.0,2018.0,176.48819769233037,5.178904114830592,4.376887983545912,0.41650288426915605,0.4293229503240058,0.41650288426915605
40925,40925,189548,2023,4,41.75,-86.25,USA,2305.668096,368672.8218071681,159.89847907717595,41.5,-86.5,4575.0,1.5,2.0,2018.0,319.7969581543519,5.77080839388491,5.015191259714523,0.47125890703063283,0.48381290862697535,0.47125890703063283
40936,40936,191711,2023,4,43.25,-84.75,USA,2250.948096,69070.33483384404,30.684996671662056,43.5,-84.5,4915.0,2.0,2.0,2020.0,61.36999334332411,4.133084283809215,3.2572477617497575,0.3204559928332729,0.33304610117565914,0.3204559928332729
40938,40938,191712,2023,4,43.25,-84.25,USA,2250.948096,94592.0622690828,42.02320899232445,43.5,-84.5,4915.0,2.0,2.0,2020.0,84.0464179846489,4.443197201372331,3.5880658845686506,0.3488347985503774,0.3615947036189871,0.3488347985503774
40953,40953,192432,2023,4,43.75,-84.25,USA,2232.420096,115576.0903478291,51.7716582801399,43.5,-84.5,4915.0,2.0,2.0,2020.0,103.5433165602798,4.649601498056839,3.8088248388492403,0.36777232053513803,0.38059602176769486,0.36777232053513803
40954,40954,192431,2023,4,43.75,-84.75,USA,2232.420096,96809.17978244636,43.36512646338692,43.5,-84.5,4915.0,2.0,2.0,2020.0,86.73025292677384,4.474266799149631,3.621267659837005,0.35168296999205934,0.3644549314417695,0.35168296999205934
40990,40990,191723,2023,4,43.25,-78.75,USA,1474.543104,263306.79097152344,178.56839196985823,43.5,-78.5,4661.0,1.0,2.0,2018.0,357.13678393971645,5.880914991471372,5.134259495069459,0.4814730219328749,0.4939491825544994,0.4814730219328749
41012,41012,191724,2023,4,43.25,-78.25,USA,1664.358016,72348.44094286283,43.469277792010125,43.5,-78.5,4661.0,1.0,2.0,2018.0,86.93855558402025,4.476638338600945,3.6238023696338737,0.35190040680072526,0.3646732523601829,0.35190040680072526
41176,41176,196024,2023,4,46.25,-88.25,USA,2134.029312,4955.412955946072,2.322092263719605,46.5,-88.5,4633.0,1.0,3.0,2018.0,6.966276791158815,2.0752172307235695,1.0949711643776876,0.13496788552949934,0.1436014664876889,0.13496788552949934
41335,41335,196023,2023,4,46.25,-88.75,USA,2136.406272,6869.220355418949,3.2153155724394673,46.5,-88.5,4633.0,1.0,3.0,2018.0,9.645946717318402,2.3651792297895535,1.39537685447907,0.16073779995576232,0.1702950008946284,0.16073779995576232
41338,41338,196744,2023,4,46.75,-88.25,USA,1718.819456,6935.609968348706,4.035100920075172,46.5,-88.5,4633.0,1.0,3.0,2018.0,12.105302760225516,2.573016939158299,1.6117224441845754,0.1792967271562715,0.18942827719967836,0.1792967271562715
41339,41339,196743,2023,4,46.75,-88.75,USA,2116.283136,4370.751147965248,2.0652960247211682,46.5,-88.5,4633.0,1.0,3.0,2018.0,6.195888074163505,1.9735097620712014,0.9900288931069213,0.12596554822546008,0.13423840573262463,0.12596554822546008
42296,42296,201761,2023,4,50.25,-99.75,CAN,1974.977664,6275.2747021537725,3.1773902138438426,50.5,-99.5,4936.0,1.5,4.0,2020.0,12.70956085537537,2.618093462089329,1.6587489233674826,0.18333083298130756,0.1935779648128157,0.18333083298130756
42300,42300,201762,2023,4,50.25,-99.25,CAN,1976.070016,7078.307469581214,3.5820124855237996,50.5,-99.5,4936.0,1.5,4.0,2020.0,14.328049942095198,2.729684479449658,1.775320734403845,0.19333079534522862,0.20385089254475436,0.19333079534522862
42305,42305,202482,2023,4,50.75,-99.25,CAN,1955.244032,2324.12382407478,1.1886617660187697,50.5,-99.5,4936.0,1.5,4.0,2020.0,4.754647064075079,1.750007713460104,0.7602789922378174,0.10625674949118481,0.11366309019528016,0.10625674949118481
42310,42310,202481,2023,4,50.75,-99.75,CAN,1949.250816,1882.2827241129949,0.9656441893791645,50.5,-99.5,4936.0,1.5,4.0,2020.0,3.862576757516658,1.5815684944275121,0.5879828600174176,0.09147654815146537,0.09815678901371967,0.09147654815146537
42486,42486,206065,2023,4,53.25,-107.75,CAN,1808.647296,2188.672265267615,1.2101155764908267,53.5,-107.5,4910.0,1.0,2.0,2020.0,2.4202311529816534,1.2297081373816345,0.23080234449306486,0.060836278599032165,0.06576497016333022,0.060836278599032165
42487,42487,206066,2023,4,53.25,-107.25,CAN,1843.917568,1330.1734268323796,0.7213844316669472,53.5,-107.5,4910.0,1.0,2.0,2020.0,1.4427688633338944,0.8931321759837797,-0.10660516480527071,0.03189221086695217,0.03478021341912704,0.03189221086695217
42490,42490,206786,2023,4,53.75,-107.25,CAN,1821.16096,3171.240965476415,1.7413293141735342,53.5,-107.5,4910.0,1.0,2.0,2020.0,3.4826586283470684,1.5002163142362108,0.5050542556043798,0.08436262484830764,0.09066761033509609,0.08436262484830764
42523,42523,206785,2023,4,53.75,-107.75,CAN,1807.925376,1992.934363837484,1.1023322036923962,53.5,-107.5,4910.0,1.0,2.0,2020.0,2.2046644073847923,1.1646073758059463,0.16517968800623214,0.05520692370392677,0.05977187650058735,0.05520692370392677
45585,45585,177964,2023,4,33.75,-118.25,USA,1239.00288,3790620.396410095,3059.4120946757566,33.5,-118.5,4560.0,2.0,2.0,2018.0,6118.824189351513,8.719288647863593,8.233711821809722,0.7473555396755398,0.7552462666576304,0.7473555396755398
45613,45613,180119,2023,4,35.25,-120.75,USA,1555.561472,195014.4719151007,125.36596941062622,35.5,-120.5,4711.0,1.5,5.0,2018.0,626.8298470531311,6.44226918557328,5.742806103466693,0.5336764073530937,0.5456267387274003,0.5336764073530937
45614,45614,180120,2023,4,35.25,-120.25,USA,2523.881984,16902.7312073104,6.697116313070207,35.5,-120.5,4711.0,1.5,5.0,2018.0,33.48558156535104,3.5405413110400548,2.6282770006382683,0.2665005478315672,0.27849734553818517,0.2665005478315672
45617,45617,180839,2023,4,35.75,-120.75,USA,2507.5072,69655.76925782046,27.778891026841503,35.5,-120.5,4711.0,1.5,5.0,2018.0,138.8944551342075,4.940888246391383,4.12110662536763,0.3945610105654218,0.4074115109145478,0.3945610105654218
45618,45618,180840,2023,4,35.75,-120.25,USA,2508.204032,11014.54980775295,4.391409019054216,35.5,-120.5,4711.0,1.5,5.0,2018.0,21.95704509527108,3.13362486522792,2.1990056588846536,0.22967605979039732,0.24103713288265038,0.22967605979039732
45673,45673,182998,2023,4,37.25,-121.25,USA,2433.344,49316.782172424,20.267081913787774,37.5,-121.5,4589.0,1.5,3.0,2018.0,60.80124574136332,4.123923521887721,3.247491723861728,0.3196190837140447,0.3322027730349618,0.3196190837140447
45674,45674,182997,2023,4,37.25,-121.75,USA,2456.685312,1438342.306296122,585.4808913743861,37.5,-121.5,4589.0,1.5,3.0,2018.0,1756.4426741231584,7.471615005299736,6.864692261604655,0.629915963539487,0.6403870112597153,0.629915963539487
45675,45675,183718,2023,4,37.75,-121.25,USA,2443.632128,653895.4827844616,267.5916212149514,37.5,-121.5,4589.0,1.5,3.0,2018.0,802.7748636448541,6.689319209623728,6.011385246269958,0.556716122494253,0.5683698510609762,0.556716122494253
45678,45678,184437,2023,4,38.25,-121.75,USA,2392.550912,306343.7566439159,128.0406427748008,38.5,-121.5,5134.0,2.0,2.0,2021.0,256.0812855496016,5.549392321072509,4.776061183009636,0.4507454420181993,0.463429625379841,0.4507454420181993
45681,45681,184438,2023,4,38.25,-121.25,USA,2425.675264,709763.6210515716,292.60455081738905,38.5,-121.5,5134.0,2.0,2.0,2021.0,585.2091016347781,6.373676554657073,5.668316326497836,0.5272863979712108,0.5393121879955038,0.5272863979712108
45702,45702,183717,2023,4,37.75,-121.75,USA,2441.597952,757993.5625559355,310.4497863520224,37.5,-121.5,4589.0,1.5,3.0,2018.0,931.3493590560672,6.837707593219946,6.172917821511876,0.5705729859898588,0.5820302977259697,0.5705729859898588
45703,45703,184435,2023,4,38.25,-122.75,USA,2317.845248,477280.7613038624,205.9157149148304,38.5,-122.5,4727.0,1.5,7.0,2019.0,1441.4100044038128,7.274070607807797,6.648824329748175,0.6113980116010984,0.6222013242099125,0.6113980116010984
45704,45704,184436,2023,4,38.25,-122.25,USA,2132.57728,517499.48069843545,242.6638816570509,38.5,-122.5,4727.0,1.5,7.0,2019.0,1698.6471715993562,7.438175962385605,6.828133522757287,0.6267798193096263,0.6373086553184585,0.6267798193096263
45706,45706,185155,2023,4,38.75,-122.75,USA,2400.89856,117283.26583965147,48.84973809124675,38.5,-122.5,4727.0,1.5,7.0,2019.0,341.94816663872723,5.837579318075165,5.087384790428562,0.47745193589104723,0.48995975534481073,0.47745193589104723
45707,45707,185156,2023,4,38.75,-122.25,USA,2376.022784,18922.509105692552,7.963942615835014,38.5,-122.5,4727.0,1.5,7.0,2019.0,55.7475983108451,4.038613334952231,3.156684468924189,0.311829300543711,0.32434922526815,0.311829300543711
45709,45709,185158,2023,4,38.75,-121.25,USA,2394.166528,1538622.8833936686,642.6549136826244,38.5,-121.5,5134.0,2.0,2.0,2021.0,1285.3098273652488,7.159532799081333,6.523781110506304,0.6006713404173404,0.6116571185968191,0.6006713404173404
45712,45712,185157,2023,4,38.75,-121.75,USA,2410.242048,350913.8100104192,145.5927674573617,38.5,-121.5,5134.0,2.0,2.0,2021.0,291.1855349147234,5.677388994034845,4.9142473985019794,0.46259956817315007,0.47521283698929195,0.46259956817315007
45830,45830,193073,2023,4,44.25,-123.75,USA,2213.676032,4896.973079976226,2.2121453226161263,44.5,-123.5,5014.0,1.0,2.0,2021.0,4.424290645232253,1.6908871342379126,0.6997169494188383,0.10106151280842404,0.10822052454630134,0.10106151280842404
45831,45831,193793,2023,4,44.75,-123.75,USA,2194.757888,12453.244428395412,5.674085736966451,44.5,-123.5,5014.0,1.0,2.0,2021.0,11.348171473932902,2.513507993321343,1.5496953181178839,0.17397581019792022,0.1839499590119975,0.17397581019792022
45832,45832,193794,2023,4,44.75,-123.25,USA,2194.757888,353536.6789683944,161.08231386312912,44.5,-123.5,5014.0,1.0,2.0,2021.0,322.16462772625823,5.778161876741238,5.02314012478541,0.47194079016205265,0.4844898609457913,0.47194079016205265
45896,45896,193074,2023,4,44.25,-123.25,USA,2197.64224,268672.7590072465,122.25500316523153,44.5,-123.5,5014.0,1.0,2.0,2021.0,244.51000633046306,5.503337705387507,4.726374699919912,0.4464831511909782,0.4591898957864944,0.4464831511909782
46027,46027,197395,2023,4,47.25,-122.75,USA,1645.393664,489360.295725762,297.4122888841767,47.5,-122.5,5141.0,2.0,5.0,2021.0,1487.0614444208834,7.305229507834097,6.682856312046134,0.6143174012813623,0.6250697730846396,0.6143174012813623
46028,46028,197396,2023,4,47.25,-122.25,USA,1915.433984,1320883.6495496717,689.6001953516931,47.5,-122.5,5141.0,2.0,5.0,2021.0,3448.000976758465,8.145839896137284,7.6033285123883765,0.6932789210400868,0.7024553008271756,0.6932789210400868
46042,46042,198116,2023,4,47.75,-122.25,USA,1533.293696,1896732.16406952,1237.031215231397,47.5,-122.5,5141.0,2.0,5.0,2021.0,6185.156076156985,8.730069183472638,8.24558072716421,0.7483736984035431,0.7562387091126149,0.7483736984035431
46043,46043,198115,2023,4,47.75,-122.75,USA,1578.460672,247284.78004628728,156.66198368627286,47.5,-122.5,5141.0,2.0,5.0,2021.0,783.3099184313643,6.664804246359957,5.984713972860538,0.5544281617263719,0.5661130345902861,0.5544281617263719
46110,46110,201721,2023,4,50.25,-119.75,CAN,1976.070016,1790.1694188034817,0.9059240838172212,50.5,-119.5,4612.0,1.0,4.0,2018.0,3.623696335268885,1.5311944577752232,0.5366097192880328,0.08706956957540105,0.09351941899652542,0.08706956957540105
46121,46121,201722,2023,4,50.25,-119.25,CAN,1884.190208,95966.60710843932,50.93254741531876,50.5,-119.5,4612.0,1.0,4.0,2018.0,203.73018966127503,5.321692964261143,4.530586863406039,0.4296877443164848,0.44246791096532884,0.4296877443164848
46124,46124,202442,2023,4,50.75,-119.25,CAN,1831.733248,39486.51542190209,21.556913630855323,50.5,-119.5,4612.0,1.0,4.0,2018.0,86.2276545234213,4.468521419667042,3.615127225191231,0.3511562207307246,0.36392601908293143,0.3511562207307246
46148,46148,202441,2023,4,50.75,-119.75,CAN,1943.327744,8928.98534861966,4.5946883515597365,50.5,-119.5,4612.0,1.0,4.0,2018.0,18.378753406238946,2.96417728067028,2.020960767661534,0.2144027085788918,0.22543800284791482,0.2144027085788918
51525,51525,191902,2023,4,43.25,10.75,ITA,2170.648576,103681.07472051996,47.765020955893306,43.5,10.5,4521.0,1.5,4.0,2017.0,191.06008382357322,5.257808259654453,4.461798003418521,0.423786780740328,0.4365867659670569,0.423786780740328
51526,51526,191905,2023,4,43.25,12.25,ITA,2159.483136,317515.2914740161,147.03300349089466,43.5,12.5,4749.0,1.0,2.0,2019.0,294.0660069817893,5.687199083791609,4.924844197001465,0.46350860085635903,0.4761159414281524,0.46350860085635903
51527,51527,192622,2023,4,43.75,10.75,ITA,2232.420096,749045.8573487175,335.53087014887615,43.5,10.5,4521.0,1.5,4.0,2017.0,1342.1234805955046,7.20275313615035,6.570955259610758,0.6047181139160157,0.6156359280902962,0.6047181139160157
51529,51529,192621,2023,4,43.75,10.25,ITA,1100.572416,511348.0533756203,464.6200885481944,43.5,10.5,4521.0,1.5,4.0,2017.0,1858.4803541927777,7.528052348207285,6.9264113905183615,0.635210459359566,0.6455825615717964,0.635210459359566
51556,51556,190439,2023,4,42.25,-0.75,ESP,2284.429312,10071.119459068945,4.408593168615822,42.5,-0.5,4600.0,1.5,5.0,2018.0,22.042965843079113,3.1373605533713187,2.20293579096621,0.23001320109884402,0.2413810356020088,0.23001320109884402
51560,51560,190440,2023,4,42.25,-0.25,ESP,2287.613952,60658.20231028997,26.51592601857412,42.5,-0.5,4600.0,1.5,5.0,2018.0,132.57963009287062,4.8946977801131695,4.0715310626626975,0.39030823490025784,0.40315927508764043,0.39030823490025784
51570,51570,191159,2023,4,42.75,-0.75,ESP,2269.338112,19986.66384013849,8.807265754913868,42.5,-0.5,4600.0,1.5,5.0,2018.0,44.03632877456934,3.8074694701755694,2.91107945657269,0.2907603915332878,0.3030704138127057,0.2907603915332878
51573,51573,191160,2023,4,42.75,-0.25,ESP,2269.338112,25733.75423352222,11.339762064297549,42.5,-0.5,4600.0,1.5,5.0,2018.0,56.69881032148774,4.055236554956393,3.174372202029004,0.31334661990058416,0.32587953784898666,0.31334661990058416
51627,51627,191868,2023,4,43.25,-6.25,ESP,2250.948096,41176.40744304063,18.292917333905788,43.5,-6.5,4721.0,1.0,3.0,2019.0,54.87875200171736,4.023184200598157,3.1402701800741513,0.31042122195874583,0.32292883869999134,0.31042122195874583
51628,51628,191867,2023,4,43.25,-6.75,ESP,2250.948096,20980.84979461292,9.320894529685734,43.5,-6.5,4721.0,1.0,3.0,2019.0,27.962683589057203,3.366008228592343,2.4438715038076975,0.25068156027692884,0.2624300510083009,0.25068156027692884
51632,51632,193340,2023,4,44.25,9.75,ITA,1749.435136,244620.67545087496,139.82837683835965,44.5,9.5,10262.0,3.0,4.0,4042.0,559.3135073534386,6.328496461640002,5.619271360975534,0.523079138900578,0.5351529658514137,0.523079138900578
51633,51633,193339,2023,4,44.25,9.25,ITA,838.896448,208983.86203883897,249.11759077902184,44.5,9.5,10262.0,3.0,4.0,4042.0,996.4703631160874,6.905222437160816,6.246464848575141,0.5768821227877895,0.5882456287538974,0.5768821227877895
51636,51636,194060,2023,4,44.75,9.75,ITA,2194.757888,135145.98967884982,61.576718971040236,44.5,9.5,10262.0,3.0,4.0,4042.0,246.30687588416095,5.510629977958728,4.734240814981063,0.4471579357196087,0.4598612131639842,0.4471579357196087
51638,51638,194059,2023,4,44.75,9.25,ITA,2194.757888,83953.55363269727,38.25185187474185,44.5,9.5,10262.0,3.0,4.0,4042.0,153.0074074989674,5.037000701899476,4.224328502990025,0.4034157661206498,0.4162595018454453,0.4034157661206498
51641,51641,193332,2023,4,44.25,5.75,FRA,2213.676032,49245.33978419997,22.245956080442387,44.5,5.5,4659.0,1.5,1.0,2018.0,22.245956080442387,3.1461311848814533,2.212163753244162,0.23080480993338826,0.24218844883112334,0.23080480993338826
51647,51647,194052,2023,4,44.75,5.75,FRA,2194.757888,41655.87621871052,18.97971363787645,44.5,5.5,4659.0,1.5,1.0,2018.0,18.97971363787645,2.994717440679081,2.0530178050959895,0.21715268016287423,0.2282494913002442,0.21715268016287423
51649,51649,193331,2023,4,44.25,5.25,FRA,2213.676032,125989.3760195347,56.91409862973784,44.5,5.5,4659.0,1.5,1.0,2018.0,56.91409862973784,4.05896085458777,3.1783354392331655,0.31368660108924856,0.3262223921563516,0.31368660108924856
51656,51656,194051,2023,4,44.75,5.25,FRA,2194.757888,56018.04384894721,25.52356419595527,44.5,5.5,4659.0,1.5,1.0,2018.0,25.52356419595527,3.2780335528164906,2.351080048686027,0.24272156505457845,0.2543312137733304,0.24272156505457845
51661,51661,194781,2023,4,45.25,10.25,ITA,2175.684096,525295.614036542,241.43928569515177,45.5,10.5,9331.0,2.5,4.0,4036.0,965.7571427806071,6.873947318906564,6.212391434177257,0.5739591789083053,0.5853664809762915,0.5739591789083053
51677,51677,196215,2023,4,46.25,7.25,CHE,2137.001984,228957.1642050481,107.13942519439799,46.5,7.5,4761.0,1.0,3.0,2019.0,321.418275583194,5.77584969507797,5.020640686544414,0.4717263790782864,0.48427700443017085,0.4717263790782864
51694,51694,196216,2023,4,46.25,7.75,CHE,2137.001984,111083.6020268075,51.98104768198825,46.5,7.5,4761.0,1.0,3.0,2019.0,155.94314304596475,5.05588359355349,4.244618492624924,0.4051563166955229,0.4179978369365695,0.4051563166955229
51700,51700,196936,2023,4,46.75,7.75,CHE,2079.18336,304766.90658530936,146.58010084560766,46.5,7.5,4761.0,1.0,3.0,2019.0,439.740302536823,6.088455818850615,5.358960039945439,0.5007486681799032,0.5130551282795865,0.5007486681799032
51704,51704,196935,2023,4,46.75,7.25,CHE,2094.598272,548403.8026143363,261.818129970431,46.5,7.5,4761.0,1.0,3.0,2019.0,785.454389911293,6.6675347296041805,5.987684411246456,0.5546829769497046,0.5663643994196845,0.5546829769497046
51758,51758,196203,2023,4,46.25,1.25,FRA,2137.001984,48311.47808460616,22.607128325719966,46.5,1.5,5020.0,1.0,3.0,2021.0,67.8213849771599,4.231514524798628,3.362134275508516,0.3294535470511044,0.3421074645025699,0.3294535470511044
51759,51759,196204,2023,4,46.25,1.75,FRA,2137.001984,61618.53584173413,28.834103245144263,46.5,1.5,5020.0,1.0,3.0,2021.0,86.50230973543279,4.471665189991549,3.618487119334029,0.3514444449135355,0.3642154305975266,0.3514444449135355
51761,51761,196924,2023,4,46.75,1.75,FRA,2117.453952,126297.51510087211,59.645932314882344,46.5,1.5,5020.0,1.0,3.0,2021.0,178.93779694464703,5.192611218636525,4.391634320710925,0.41776787977145485,0.43058480894079615,0.41776787977145485
51762,51762,196923,2023,4,46.75,1.25,FRA,2117.453952,41239.63519151866,19.476048181622353,46.5,1.5,5020.0,1.0,3.0,2021.0,58.42814454486706,4.084767928040895,3.205802629308968,0.31604283854115717,0.3285981586546597,0.31604283854115717
51796,51796,199084,2023,4,48.25,1.75,FRA,2057.789952,98971.40129618188,48.09596878436982,48.5,1.5,4566.0,1.5,5.0,2018.0,240.47984392184912,5.48678600758815,4.708522236451547,0.4449517006524664,0.4576661674492517,0.4449517006524664
51799,51799,199083,2023,4,48.25,1.25,FRA,2057.789952,157918.87450711883,76.74197959497026,48.5,1.5,4566.0,1.5,5.0,2018.0,383.7098979748513,5.95248953850148,5.211712754734596,0.48811724985323185,0.5005382447073454,0.48811724985323185
